,tokens,date,Author,years,pos share,neu share,neg share,index
75,"['base', 'keep', 'march', 'cours', 'year', 'risk', 'continu', 'month', 'implement', 'standard', 'combin', 'measur', 'ha', 'contribut', 'stabilis', 'financi', 'environ', 'improv', 'transmiss', 'also', 'import', 'keep', 'mind', 'natur', 'necessari', 'tool', 'avail', 'address', 'explain', 'analysi', 'continu', 'expect', 'gradual', 'cours', 'year', 'outlook', 'tension', 'debt', 'market', 'impact', 'process', 'sector', 'continu', 'dampen', 'intensif', 'tension', 'market', 'potenti', 'spillov', 'relat', 'like', 'recent', 'announc', 'rise', 'earli', 'sign', 'passthrough', 'profit', 'gener', 'priceset', 'howev', 'modest', 'growth', 'risk', 'outlook', 'year', 'still', 'seen', 'higher', 'expect', 'exist', 'owe', 'weaker', 'expect', 'compar', 'januari', 'januari', 'februari', 'observ', 'strengthen', 'annual', 'loan', 'adjust', 'moder', 'februari', 'year', 'year', 'januari', 'februari', 'volum', 'unchang', 'compar', 'confirm', 'broad', 'stabilis', 'avoid', 'abrupt', 'disorderli', 'adjust', 'measur', 'gener', 'improv', 'ha', 'increas', 'issuanc', 'activ', 'reopen', 'segment', 'fund', 'market', 'demand', 'credit', 'still', 'subdu', 'process', 'sector', 'full', 'support', 'impact', 'eurosystem', 'time', 'unfold', 'recov', 'second', 'onli', 'settl', 'march', 'follow', 'stabilis', 'financi', 'environ', 'essenti', 'bank', 'strengthen', 'resili', 'includ', 'retain', 'earn', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'signal', 'restor', 'strong', 'stabil', 'fulli', 'honour', 'weak', 'competit', 'forc', 'address', 'nation', 'policymak', 'need', 'fulli', 'meet', 'respons', 'ensur', 'ensur', 'sound', 'countri', 'suffer', 'loss', 'cost', 'competit', 'need', 'ensur', 'suffici', 'wage', 'adjust', 'foster', 'conclud', 'recal', 'focus', 'maintain', 'area', 'whole', 'nation', 'policymak', 'foster', 'domest', 'develop', 'support', 'competit', 'economi', 'prudent', 'import', 'function', 'question']",2012-04-04,Mario Draghi,2012,0.1463443377377559,0.7916157634912342,0.06203989877100984,0.08430443896674605
76,"['base', 'keep', 'rate', 'like', 'prevail', 'uncertainti', 'year', 'time', 'said', 'previous', 'month', 'implement', 'standard', 'combin', 'measur', 'ha', 'help', 'financi', 'environ', 'transmiss', 'mind', 'natur', 'maintain', 'firm', 'explain', 'analysi', 'signal', 'prevail', 'uncertainti', 'time', 'indic', 'gradual', 'cours', 'tension', 'debt', 'market', 'impact', 'process', 'sector', 'continu', 'dampen', 'previous', 'subject', 'intensif', 'tension', 'market', 'potenti', 'spillov', 'well', 'four', 'month', 'inflat', 'like', 'earli', 'sign', 'passthrough', 'profit', 'gener', 'priceset', 'howev', 'modest', 'growth', 'risk', 'outlook', 'year', 'still', 'seen', 'expect', 'expect', 'march', 'compar', 'februari', 'sinc', 'januari', 'observ', 'strengthen', 'march', 'slightli', 'lower', 'februari', 'volum', 'unchang', 'compar', 'confirm', 'broad', 'stabilis', 'intend', 'measur', 'avoid', 'abrupt', 'disorderli', 'adjust', 'net', 'tighten', 'late', 'loan', 'household', 'also', 'account', 'improv', 'also', 'indic', 'credit', 'process', 'sector', 'full', 'support', 'impact', 'eurosystem', 'time', 'unfold', 'recov', 'second', 'onli', 'settl', 'march', 'bank', 'strengthen', 'resili', 'includ', 'retain', 'earn', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'signal', 'import', 'ensur', 'progress', 'term', 'comprehens', 'fiscal', 'adjust', 'weigh', 'nearterm', 'implement', 'contribut', 'lower', 'sovereign', 'risk', 'premia', 'environ', 'enhanc', 'confid', 'fiscal', 'balanc', 'also', 'foster', 'mediumterm', 'growth', 'time', 'togeth', 'decis', 'entrepreneuri', 'activ', 'startup', 'new', 'firm', 'polici', 'aim', 'wage', 'employ', 'foster', 'innov', 'promot', 'area', 'suffer', 'signific', 'loss', 'cost', 'competit', 'need', 'stimul', 'product', 'improv', 'trade', 'perform', 'make', 'remark', 'adjust', 'process', 'within', 'experi', 'larg', 'currenc', 'area', 'region', 'diverg', 'featur', 'howev', 'consider', 'imbal', 'accumul', 'last', 'decad', 'correct', 'concern', 'ha', 'focus', 'term', 'thi', 'best', 'contribut', 'area', 'address', 'diverg', 'among', 'individu', 'undertak', 'determin', 'major', 'imbal', 'vulner', 'fiscal', 'financi', 'structur', 'domain', 'note', 'countri', 'sever', 'ensur', 'interest', 'dispos', 'question']",2012-05-03,Mario Draghi,2012,0.15666920632937734,0.7898699845571199,0.053460809113502816,0.10320839721587452
77,"['base', 'keep', 'rate', 'like', 'confid', 'sentiment', 'standard', 'combin', 'measur', 'ha', 'support', 'transmiss', 'conduct', 'allot', 'long', 'necessari', 'least', 'end', 'th', 'long', 'need', 'prevail', 'time', 'furthermor', 'end', 'allot', 'rate', 'threemonth', 'oper', 'fix', 'life', 'respect', 'ltro', 'keep', 'mind', 'natur', 'monitor', 'develop', 'close', 'ensur', 'area', 'act', 'firm', 'explain', 'analysi', 'quarterli', 'basi', 'point', 'weaken', 'growth', 'highlight', 'prevail', 'uncertainti', 'gradual', 'howev', 'debt', 'market', 'impact', 'sector', 'continu', 'dampen', 'narrow', 'rang', 'outlook', 'increas', 'increas', 'tension', 'sever', 'spillov', 'relat', 'possibl', 'renew', 'term', 'accord', 'month', 'inflat', 'like', 'basi', 'earli', 'modest', 'growth', 'area', 'comparison', 'project', 'rang', 'risk', 'expect', 'weaker', 'april', 'march', 'follow', 'strong', 'inflow', 'money', 'moder', 'outflow', 'nonmonetari', 'financi', 'intermediari', 'includ', 'entiti', 'like', 'central', 'counterparti', 'invest', 'fund', 'securitis', 'vehicl', 'declin', 'april', 'march', 'owe', 'neg', 'loan', 'flow', 'nonmonetari', 'financi', 'intermediari', 'time', 'adjust', 'money', 'provid', 'evid', 'intend', 'disorderli', 'adjust', 'materialis', 'given', 'current', 'cyclic', 'situat', 'enterpris', 'subdu', 'credit', 'demand', 'like', 'prevail', 'resili', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'signal', 'make', 'remark', 'relat', 'fiscal', 'import', 'continu', 'effort', 'restor', 'competit', 'precondit', 'stabl', 'complement', 'implement', 'new', 'macroeconom', 'surveil', 'framework', 'eu', 'semest', 'necessari', 'imbal', 'exist', 'need', 'correct', 'thi', 'end', 'comprehens', 'product', 'labour', 'help', 'strengthen', 'complet', 'adjust', 'flexibl', 'manner', 'reflect', 'growthenhanc', 'necessari', 'adjust', 'process', 'enhanc', 'leader', 'last', 'step', 'reflect', 'longterm', 'vision', 'econom', 'import', 'step', 'dispos', 'question']",2012-06-06,Mario Draghi,2012,0.16502614353721284,0.7772118016930938,0.05776205476969353,0.1072640887675193
78,"['base', 'cut', 'point', 'dampen', 'previous', 'identifi', 'confid', 'sentiment', 'implement', 'standard', 'combin', 'measur', 'ha', 'support', 'transmiss', 'maintain', 'firm', 'also', 'remind', 'concern', 'measur', 'increas', 'collater', 'avail', 'counterparti', 'let', 'explain', 'analysi', 'quarterli', 'basi', 'declin', 'renew', 'gradual', 'although', 'momentum', 'dampen', 'number', 'factor', 'particular', 'tension', 'debt', 'market', 'impact', 'sector', 'weigh', 'sever', 'spillov', 'relat', 'possibl', 'renew', 'term', 'accord', 'cours', 'policy‑relev', 'horizon', 'environ', 'modest', 'growth', 'take', 'outlook', 'weaker', 'expect', 'display', 'volatil', 'increas', 'april', 'close', 'observ', 'march', 'outflow', 'april', 'nonmonetari', 'financi', 'intermediari', 'particularli', 'invest', 'fund', 'addit', 'increas', 'prefer', 'deposit', 'shorter', 'matur', 'factor', 'also', 'shape', 'develop', 'april', 'may', 'declin', 'may', 'april', 'non‑financi', 'corpor', 'also', 'decreas', 'may', 'respect', 'neg', 'monthli', 'loan', 'flow', 'extent', 'subdu', 'cyclic', 'situat', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'resili', 'need', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'take', 'signal', 'make', 'remark', 'relat', 'polici', 'welcom', 'take', 'action', 'address', 'confid', 'reviv', 'growth', 'agre', 'econom', 'put', 'solid', 'basi', 'futur', 'competit', 'remain', 'key', 'econom', 'prioriti', 'welcom', 'decis', 'develop', 'specif', 'timebound', 'road', 'map', 'achiev', 'genuin', 'econom', 'welcom', 'initi', 'toward', 'singl', 'supervisori', 'mechan', 'possibl', 'appropri', 'condition', 'recapitalis', 'bank', 'directli', 'use', 'exist', 'efsfesm', 'instrument', 'flexibl', 'effici', 'manner', 'order', 'stabilis', 'market', 'final', 'ecb', 'readi', 'serv', 'agent', 'efsfesm', 'conduct', 'question']",2012-07-05,Mario Draghi,2012,0.14540360951547093,0.8056215701637052,0.04897482032082378,0.09642878919464715
79,"['base', 'keep', 'decreas', 'said', 'declin', 'cours', 'consist', 'confid', 'sentiment', 'intensif', 'potenti', 'affect', 'inflat', 'downsid', 'discuss', 'polici', 'option', 'address', 'sever', 'malfunct', 'price', 'format', 'process', 'bond', 'market', 'high', 'risk', 'premia', 'observ', 'fragment', 'hinder', 'effect', 'work', 'premia', 'relat', 'fear', 'revers', 'euro', 'unaccept', 'need', 'address', 'fundament', 'manner', 'euro', 'irrevers', 'order', 'creat', 'fundament', 'condit', 'risk', 'premia', 'disappear', 'policymak', 'ahead', 'institutionbuild', 'great', 'determin', 'implement', 'take', 'time', 'onli', 'adjust', 'onc', 'success', 'becom', 'clearli', 'visibl', 'govern', 'must', 'efsfesm', 'bond', 'market', 'except', 'risk', 'strict', 'effect', 'condition', 'line', 'establish', 'guidelin', 'adher', 'govern', 'commit', 'fulfil', 'efsfesm', 'role', 'necessari', 'condit', 'mandat', 'term', 'observ', 'independ', 'determin', 'undertak', 'outright', 'open', 'adequ', 'reach', 'object', 'privat', 'investor', 'senior', 'address', 'furthermor', 'consid', 'undertak', 'requir', 'repair', 'week', 'design', 'appropri', 'modal', 'explain', 'analysi', 'quarterli', 'basi', 'declin', 'begin', 'onli', 'veri', 'gradual', 'number', 'factor', 'particular', 'tension', 'debt', 'market', 'impact', 'sector', 'weigh', 'affect', 'ongo', 'global', 'slowdown', 'sever', 'spillov', 'relat', 'possibl', 'renew', 'term', 'accord', 'cours', 'policy‑relev', 'horizon', 'environ', 'modest', 'growth', 'risk', 'outlook', 'expect', 'weaker', 'result', 'intensif', 'ha', 'potenti', 'affect', 'turn', 'june', 'slightli', 'higher', 'observ', 'rate', 'observ', 'end', 'inflow', 'line', 'increas', 'prefer', 'investor', 'liquid', 'instrument', 'environ', 'low', 'declin', 'june', 'may', 'net', 'redempt', 'loan', 'observ', 'june', 'non‑financi', 'corpor', 'decreas', 'june', 'respect', 'larg', 'extent', 'subdu', 'cyclic', 'situat', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'consider', 'contribut', 'demand', 'factor', 'weak', 'quarter', 'thi', 'survey', 'also', 'show', 'net', 'tighten', 'enterpris', 'household', 'resili', 'thi', 'need', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'signal', 'urgent', 'step', 'need', 'taken', 'deficittogdp', 'ratio', 'deficit', 'improv', '½', 'adjust', 'crucial', 'effort', 'maintain', 'restor', 'repair', 'made', 'thi', 'area', 'exampl', 'account', 'develop', 'start', 'undergo', 'correct', 'process', 'countri', 'strongli', 'affect', 'crisi', 'howev', 'implement', 'swiftli', 'decis', 'competit', 'creation', 'effici', 'unwind', 'exist', 'imbal', 'achiev', 'robust', 'dispos', 'question']",2012-08-02,Mario Draghi,2012,0.13067033505835687,0.8126672577085414,0.05666240723310164,0.07400792782525523
80,"['base', 'keep', 'high', 'throughout', 'fall', 'level', 'cours', 'confid', 'sentiment', 'renew', 'intensif', 'potenti', 'affect', 'inflat', 'undertak', 'outright', 'monetari', 'transact', 'omt', 'secondari', 'market', 'sovereign', 'bond', 'posit', 'safeguard', 'countri', 'preserv', 'proper', 'transmiss', 'area', 'omt', 'enabl', 'us', 'address', 'sever', 'distort', 'origin', 'particular', 'unfound', 'fear', 'part', 'investor', 'revers', 'euro', 'henc', 'appropri', 'condit', 'fulli', 'effect', 'backstop', 'avoid', 'destruct', 'scenario', 'potenti', 'sever', 'challeng', 'repeat', 'act', 'strictli', 'within', 'mandat', 'term', 'act', 'independ', 'determin', 'order', 'restor', 'confid', 'policymak', 'ahead', 'great', 'determin', 'institutionbuild', 'time', 'govern', 'must', 'efsfesm', 'bond', 'market', 'except', 'risk', 'strict', 'effect', 'condition', 'line', 'establish', 'guidelin', 'adher', 'govern', 'commit', 'fulfil', 'efsfesm', 'role', 'necessari', 'condit', 'outright', 'transact', 'conduct', 'effect', 'detail', 'outright', 'monetari', 'transact', 'describ', 'view', 'ensur', 'avail', 'adequ', 'collater', 'eurosystem', 'measur', 'also', 'elabor', 'explain', 'indic', 'quarter', 'quarter', 'zero', 'growth', 'environ', 'onli', 'veri', 'gradual', 'process', 'sector', 'exist', 'downsid', 'sever', 'spillov', 'risk', 'contain', 'effect', 'action', 'accord', 'turn', 'cours', 'modest', 'growth', 'area', 'project', 'rang', 'outlook', 'weaker', 'result', 'intensif', 'domest', 'compon', 'inflat', 'contain', 'effect', 'action', 'intensif', 'ha', 'potenti', 'affect', 'turn', 'juli', 'june', 'rise', 'higher', 'prefer', 'liquid', 'reflect', 'increas', 'june', 'june', 'adjust', 'larg', 'extent', 'subdu', 'outlook', 'gdp', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'furthermor', 'number', 'constraint', 'resili', 'thi', 'need', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'sum', 'signal', 'good', 'structur', 'fiscal', 'adjust', 'remain', 'signific', 'mani', 'european', 'countri', 'structur', 'side', 'swift', 'decis', 'product', 'across', 'complement', 'support', 'front', 'crucial', 'govern', 'undertak', 'measur', 'necessari', 'achiev', 'target', 'current', 'rapid', 'implement', 'fiscal', 'compact', 'push', 'ahead', 'european', 'institutionbuild', 'great', 'determin', 'essenti', 'dispos', 'question']",2012-09-06,Mario Draghi,2012,0.14045320301945052,0.8045511522957779,0.054995644684771715,0.0854575583346788
81,"['base', 'keep', 'high', 'throughout', 'fall', 'level', 'cours', 'sentiment', 'decis', 'regard', 'outright', 'monetari', 'transact', 'omt', 'help', 'allevi', 'tension', 'past', 'week', 'therebi', 'reduc', 'concern', 'materialis', 'destruct', 'scenario', 'essenti', 'govern', 'continu', 'implement', 'necessari', 'step', 'reduc', 'fiscal', 'commit', 'preserv', 'proper', 'transmiss', 'enabl', 'us', 'provid', 'appropri', 'condit', 'fulli', 'effect', 'backstop', 'avoid', 'destruct', 'scenario', 'potenti', 'sever', 'challeng', 'repeat', 'said', 'past', 'month', 'act', 'strictli', 'within', 'mandat', 'term', 'act', 'independ', 'determin', 'readi', 'undertak', 'omt', 'onc', 'prerequisit', 'place', 'omt', 'extent', 'warrant', 'long', 'programm', 'condition', 'fulli', 'respect', 'would', 'exit', 'omt', 'onc', 'object', 'achiev', 'failur', 'compli', 'programm', 'omt', 'would', 'programm', 'review', 'would', 'resum', 'review', 'period', 'onc', 'programm', 'complianc', 'ha', 'assur', 'let', 'explain', 'analysi', 'quarter', 'quarter', 'flat', 'growth', 'continu', 'quarter', 'environ', 'characteris', 'weak', 'onli', 'veri', 'gradual', 'thereaft', 'standard', 'process', 'sector', 'exist', 'spillov', 'risk', 'contain', 'effect', 'action', 'policymak', 'higher', 'expect', 'modest', 'growth', 'thu', 'remain', 'transitori', 'cost', 'wage', 'price', 'risk', 'outlook', 'weaker', 'renew', 'intensif', 'domest', 'compon', 'inflat', 'contain', 'effect', 'action', 'policymak', 'ha', 'potenti', 'affect', 'turn', 'juli', 'thi', 'declin', 'inflow', 'also', 'rel', 'contain', 'convers', 'strong', 'monthli', 'inflow', 'august', 'compar', 'juli', 'continu', 'high', 'prefer', 'liquid', 'environ', 'low', 'declin', 'august', 'juli', 'reflect', 'decreas', 'contrast', 'larg', 'extent', 'subdu', 'weak', 'outlook', 'gdp', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'time', 'number', 'constraint', 'bank', 'restrict', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'therebi', 'contribut', 'countri', 'essenti', 'resili', 'need', 'sum', 'signal', 'substanti', 'contribut', 'ensur', 'stabilis', 'outlook', 'growth', 'consolid', 'crucial', 'effort', 'maintain', 'restor', 'commit', 'stabil', 'semest', 'recommend', 'rapid', 'implement', 'fiscal', 'compact', 'also', 'play', 'major', 'role', 'improv', 'function', 'strongli', 'affect', 'crisi', 'notic', 'account', 'develop', 'decis', 'product', 'competit', 'countri', 'capac', 'adjust', 'final', 'essenti', 'push', 'ahead', 'european', 'institutionbuild', 'ecb', 'welcom', 'commiss', 'propos', 'septemb', 'singl', 'supervisori', 'mechan', 'ssm', 'involv', 'ecb', 'establish', 'council', 'regul', 'basi', 'articl', 'treati', 'one', 'fundament', 'pillar', 'financi', 'union', 'one', 'main', 'build', 'block', 'toward', 'genuin', 'econom', 'issu', 'legal', 'opinion', 'particular', 'take', 'account', 'follow', 'principl', 'clear', 'robust', 'separ', 'supervisori', 'decisionmak', 'account', 'channel', 'decentralis', 'task', 'within', 'ssm', 'effect', 'supervisori', 'framework', 'ensur', 'coher', 'oversight', 'full', 'compat', 'includ', 'role', 'prerog', 'commiss', 'propos', 'set', 'ambiti', 'transit', 'schedul', 'toward', 'ssm', 'ecb', 'ha', 'start', 'implement', 'provis', 'council', 'regul', 'soon', 'enter', 'forc', 'dispos', 'question']",2012-10-04,Mario Draghi,2012,0.14002124059786616,0.80153698261244,0.058441776789693804,0.08157946380817235
82,"['base', 'keep', 'high', 'like', 'remain', 'abov', 'remaind', 'expect', 'fall', 'level', 'cours', 'improv', 'back', 'decis', 'regard', 'outright', 'monetari', 'transact', 'omt', 'part', 'financi', 'govern', 'implement', 'necessari', 'step', 'reduc', 'fiscal', 'commit', 'preserv', 'proper', 'transmiss', 'befor', 'readi', 'undertak', 'omt', 'help', 'avoid', 'extrem', 'scenario', 'therebi', 'clearli', 'reduc', 'concern', 'materialis', 'destruct', 'forc', 'let', 'explain', 'analysi', 'quarter', 'quarter', 'flat', 'growth', 'weak', 'activ', 'show', 'resili', 'julyaugust', 'recent', 'whole', 'extend', 'signal', 'improv', 'toward', 'end', 'year', 'process', 'sector', 'uneven', 'dampen', 'pace', 'recoveri', 'septemb', 'august', 'basi', 'modest', 'growth', 'thu', 'remain', 'transitori', 'continu', 'cost', 'wage', 'price', 'risk', 'outlook', 'weaker', 'renew', 'intensif', 'domest', 'compon', 'inflat', 'turn', 'septemb', 'august', 'monthli', 'outflow', 'reflect', 'extent', 'revers', 'time', 'observ', 'strengthen', 'improv', 'investor', 'confid', 'redempt', 'loan', 'loan', 'compar', 'august', 'lend', 'larg', 'extent', 'subdu', 'weak', 'outlook', 'gdp', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'time', 'number', 'constraint', 'bank', 'restrict', 'result', 'quarter', 'underpin', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'therebi', 'contribut', 'countri', 'essenti', 'resili', 'need', 'sum', 'signal', 'substanti', 'contribut', 'ensur', 'stabilis', 'outlook', 'growth', 'boost', 'necessari', 'increas', 'ongo', 'process', 'unwind', 'exist', 'imbal', 'visibl', 'account', 'imbal', 'howev', 'measur', 'enhanc', 'mobil', 'across', 'structur', 'measur', 'would', 'also', 'complement', 'support', 'crucial', 'effort', 'maintain', 'restor', 'commit', 'stabil', 'semest', 'recommend', 'full', 'complianc', 'reinforc', 'rapid', 'implement', 'fiscal', 'compact', 'send', 'strong', 'signal', 'market', 'note', 'econom', 'octob', 'context', 'measur', 'achiev', 'integr', 'financi', 'framework', 'welcom', 'particular', 'object', 'agre', 'legisl', 'framework', 'singl', 'supervisori', 'mechan', 'ssm', 'januari', 'view', 'ssm', 'becom', 'oper', 'cours', 'dispos', 'question']",2012-11-08,Mario Draghi,2012,0.1454021919947532,0.8030329476923671,0.05156486031287968,0.09383733168187353
83,"['base', 'keep', 'high', 'anticip', 'expect', 'fall', 'weak', 'extend', 'economi', 'order', 'sustain', 'confid', 'essenti', 'govern', 'reduc', 'fiscal', 'also', 'decid', 'continu', 'conduct', 'allot', 'long', 'necessari', 'least', 'end', 'sixth', 'long', 'need', 'least', 'end', 'prevail', 'time', 'rate', 'june', 'fix', 'life', 'respect', 'explain', 'analysi', 'follow', 'contract', 'quarter', 'quarter', 'statist', 'weak', 'activ', 'although', 'recent', 'indic', 'stabilis', 'activ', 'expect', 'extend', 'advers', 'impact', 'domest', 'expenditur', 'weak', 'consum', 'investor', 'sentiment', 'subdu', 'later', 'privat', 'domest', 'expenditur', 'strengthen', 'area', 'sovereign', 'debt', 'govern', 'issu', 'issu', 'dampen', 'sentiment', 'longer', 'current', 'assum', 'delay', 'recoveri', 'privat', 'invest', 'employ', 'consumpt', 'accord', 'novemb', 'octob', 'two', 'declin', 'area', 'wellanchor', 'reflect', 'area', 'rang', 'ha', 'well', 'take', 'account', 'develop', 'sever', 'month', 'recent', 'octob', 'septemb', 'growth', 'acceler', 'period', 'develop', 'partli', 'due', 'specif', 'transact', 'lead', 'increas', 'nonmonetari', 'rose', 'octob', 'overal', 'observ', 'need', 'distinguish', 'shorterterm', 'volatil', 'last', 'factor', 'unlik', 'case', 'littl', 'chang', 'net', 'redempt', 'loan', 'loan', '‑', 'septemb', 'lend', 'larg', 'extent', 'subdu', 'weak', 'outlook', 'gdp', 'heighten', 'risk', 'avers', 'enterpris', 'weigh', 'credit', 'demand', 'furthermor', 'number', 'constraint', 'risk', 'percept', 'segment', 'polici', 'continu', 'strengthen', 'resili', 'bank', 'need', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'integr', 'financi', 'framework', 'help', 'accomplish', 'supervisori', 'mechan', 'ssm', 'one', 'main', 'build', 'block', 'crucial', 'signal', 'reform', 'european', 'govern', 'help', 'support', 'improv', 'outlook', 'forward', 'roadmap', 'toward', 'genuin', 'econom', 'initi', 'acceler', 'restor', 'competit', 'gener', 'ensur', 'product', 'smooth', 'effect', 'function', 'within', 'continu', 'restor', 'commit', 'stabil', 'semest', 'recommend', 'signific', 'made', 'reduc', 'domest', 'structur', 'fiscal', 'reform', 'front', 'mutual', 'reinforc', 'send', 'strong', 'signal', 'market', 'dispos', 'question']",2012-12-06,Mario Draghi,2012,0.16980571593887378,0.7890288022716823,0.041165481789443924,0.12864023414942985
84,"['base', 'expect', 'fall', 'weak', 'extend', 'sector', 'significantli', 'fragment', 'work', 'way', 'economi', 'order', 'sustain', 'confid', 'essenti', 'govern', 'reduc', 'fiscal', 'explain', 'analysi', 'follow', 'contract', 'quarter', 'quarter', 'statist', 'weak', 'activ', 'expect', 'extend', 'advers', 'impact', 'domest', 'expenditur', 'weak', 'consum', 'investor', 'sentiment', 'subdu', 'recent', 'sever', 'conjunctur', 'indic', 'significantli', 'later', 'fragment', 'work', 'way', 'privat', 'domest', 'expenditur', 'strengthen', 'relat', 'slow', 'area', 'geopolit', 'issu', 'imbal', 'major', 'potenti', 'dampen', 'sentiment', 'longer', 'current', 'assum', 'delay', 'recoveri', 'privat', 'invest', 'employ', 'consumpt', 'accord', 'unchang', 'novemb', 'octob', 'august', 'septemb', 'basi', 'declin', 'area', 'wellanchor', 'risk', 'outlook', 'well', 'octob', 'prefer', 'octob', 'reflect', 'inflow', 'policymak', 'number', 'allow', 'sever', 'mfi', 'reduc', 'relianc', 'eurosystem', 'fund', 'help', 'reduc', 'segment', 'support', 'inflow', 'capit', 'strong', 'increas', 'ha', 'littl', 'chang', 'loan', 'net', 'redempt', 'loan', 'redempt', 'howev', 'billion', 'novemb', 'billion', 'octob', 'billion', 'septemb', 'loan', 'novemb', '‑', 'octob', 'lend', 'household', 'also', 'larg', 'extent', 'subdu', 'current', 'stage', 'enterpris', 'order', 'polici', 'continu', 'strengthen', 'resili', 'bank', 'need', 'sound', 'factor', 'facilit', 'appropri', 'provis', 'credit', 'economi', 'normalis', 'fund', 'channel', 'integr', 'financi', 'framework', 'help', 'accomplish', 'singl', 'supervisori', 'mechan', 'ssm', 'one', 'main', 'build', 'block', 'crucial', 'signal', 'contribut', 'ensur', 'firm', 'stabilis', 'outlook', 'growth', 'implement', 'make', 'dynam', 'competit', 'economi', 'particular', 'competit', 'competit', 'essenti', 'accompani', 'measur', 'improv', 'function', 'employ', 'improv', 'momentum', 'account', 'imbal', 'signific', 'declin', 'sovereign', 'progress', 'commit', 'stabil', 'question']",2013-01-10,Mario Draghi,2013,0.1577187051805142,0.8062327847312212,0.03604851008826469,0.12167019509224951
85,"['base', 'anticip', 'expect', 'fall', 'medium', 'area', 'overal', 'thi', 'allow', 'accommod', 'econom', 'weak', 'prevail', 'earli', 'part', 'fragment', 'well', 'strengthen', 'sustain', 'confid', 'essenti', 'govern', 'reduc', 'fiscal', 'counterparti', 'far', 'repaid', 'billion', 'billion', 'obtain', 'first', 'two', 'decemb', 'march', 'modal', 'threeyear', 'ltro', 'discret', 'counterparti', 'must', 'appropri', 'assess', 'provid', 'new', 'loan', 'economi', 'resili', 'shock', 'impact', 'stanc', 'accommod', 'liquid', 'provis', 'let', 'explain', 'analysi', 'quarter', 'quarter', 'contract', 'weak', 'activ', 'thi', 'weak', 'reflect', 'advers', 'impact', 'low', 'consum', 'investor', 'sentiment', 'domest', 'expenditur', 'well', 'subdu', 'earlier', 'evid', 'stabilis', 'busi', 'fragment', 'strengthen', 'possibl', 'weaker', 'slow', 'area', 'well', 'geopolit', 'issu', 'imbal', 'major', 'impact', 'potenti', 'dampen', 'ongo', 'improv', 'confid', 'therebi', 'delay', 'recoveri', 'accord', 'novemb', 'decemb', 'octob', 'basi', 'declin', 'area', 'wellanchor', 'risk', 'outlook', 'well', 'appreci', 'euro', 'decemb', 'novemb', 'shift', 'declin', 'decemb', 'novemb', 'outflow', 'market', 'instrument', 'dampen', 'overal', 'growth', 'strengthen', 'number', 'place', 'decemb', 'combin', 'capit', 'inflow', 'fragment', 'thi', 'corpor', 'howev', 'larg', 'extent', 'subdu', 'current', 'stage', 'develop', 'quarter', 'confirm', 'weak', 'credit', 'demand', 'continu', 'effect', 'tighten', 'survey', 'confirm', 'posit', 'impact', 'eurosystem', 'measur', 'bank', 'overal', 'fund', 'bank', 'report', 'improv', 'across', 'fund', 'categori', 'polici', 'continu', 'strengthen', 'resili', 'bank', 'need', 'integr', 'financi', 'framework', 'help', 'accomplish', 'singl', 'supervisori', 'mechan', 'ssm', 'one', 'main', 'build', 'block', 'crucial', 'signal', 'adjust', 'complement', 'therebi', 'improv', 'outlook', 'fruit', 'term', 'unwind', 'exist', 'current', 'account', 'deficit', 'contain', 'growth', 'greater', 'perform', 'better', 'govern', 'build', 'progress', 'achiev', 'would', 'reduc', 'high']",2013-02-07,Mario Draghi,2013,0.15636547938798195,0.8034941680313421,0.04014035258067592,0.11622512680730604
